date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
32:51.8,2,4400,4400,18000,18500,82.00%,91.89%,82.00%,82.00%,82.00%,81.82%,81.00%
04:14.3,3,4400,4400,18000,18500,84.00%,76.20%,84.00%,84.00%,84.00%,83.90%,82.00%
35:37.6,4,4400,4400,18000,18500,86.00%,74.87%,86.00%,86.00%,86.00%,85.99%,83.00%
06:59.6,5,4400,4400,18000,18500,84.00%,56.90%,84.00%,84.00%,84.00%,83.77%,83.20%
38:26.9,1,4400,4400,18500,19000,74.00%,160.52%,74.00%,74.00%,74.00%,73.74%,74.00%
09:43.9,2,4400,4400,18500,19000,82.00%,88.49%,82.00%,82.00%,82.00%,81.08%,78.00%
41:00.7,3,4400,4400,18500,19000,76.00%,121.08%,76.00%,76.00%,76.00%,75.65%,77.33%
12:19.5,4,4400,4400,18500,19000,84.00%,90.56%,84.00%,84.00%,84.00%,83.33%,79.00%
43:37.3,5,4400,4400,18500,19000,86.00%,107.37%,86.00%,86.00%,86.00%,84.98%,80.40%
25:56.5,1,4400,4400,19000,19500,84.00%,80.49%,84.00%,84.00%,84.00%,83.97%,84.00%
57:06.2,2,4400,4400,19000,19500,74.00%,107.52%,74.00%,74.00%,74.00%,73.91%,79.00%
28:17.8,3,4400,4400,19000,19500,80.00%,91.57%,80.00%,80.00%,80.00%,79.87%,79.33%
59:34.3,4,4400,4400,19000,19500,84.00%,113.63%,84.00%,84.00%,84.00%,83.90%,80.50%
31:13.8,5,4400,4400,19000,19500,80.00%,142.77%,80.00%,80.00%,80.00%,79.71%,80.40%
02:44.1,1,4400,4400,19500,20000,86.00%,109.74%,86.00%,86.00%,86.00%,85.95%,86.00%
34:10.7,2,4400,4400,19500,20000,86.00%,82.29%,86.00%,86.00%,86.00%,85.86%,86.00%
05:27.0,3,4400,4400,19500,20000,82.00%,74.63%,82.00%,82.00%,82.00%,81.93%,84.67%
36:58.1,4,4400,4400,19500,20000,88.00%,51.89%,88.00%,88.00%,88.00%,87.82%,85.50%
09:47.4,5,4400,4400,19500,20000,82.00%,63.06%,82.00%,82.00%,82.00%,81.82%,84.80%
42:37.5,1,4400,4400,20000,20500,82.00%,141.38%,82.00%,82.00%,82.00%,81.93%,82.00%
