date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
06:19.3,1,500,400,10500,11000,90.00%,44.41%,90.00%,90.00%,90.00%,89.96%,90.00%
10:27.4,2,500,400,10500,11000,86.00%,34.41%,86.00%,86.00%,86.00%,85.95%,88.00%
14:35.0,3,500,400,10500,11000,68.00%,91.13%,68.00%,68.00%,68.00%,66.04%,81.33%
18:42.1,4,500,400,10500,11000,84.00%,29.24%,84.00%,84.00%,84.00%,83.90%,82.00%
22:51.8,5,500,400,10500,11000,90.00%,29.83%,90.00%,90.00%,90.00%,89.80%,83.60%
27:01.6,1,500,400,11000,11500,92.00%,23.52%,92.00%,92.00%,92.00%,91.51%,92.00%
31:09.1,2,500,400,11000,11500,88.00%,33.70%,88.00%,88.00%,88.00%,87.68%,90.00%
35:16.2,3,500,400,11000,11500,72.00%,51.19%,72.00%,72.00%,72.00%,71.96%,84.00%
39:26.0,4,500,400,11000,11500,80.00%,34.54%,80.00%,80.00%,80.00%,79.87%,83.00%
43:35.1,5,500,400,11000,11500,90.00%,22.35%,90.00%,90.00%,90.00%,89.01%,84.40%
47:47.2,1,500,400,11500,12000,88.00%,30.61%,88.00%,88.00%,88.00%,87.82%,88.00%
51:57.3,2,500,400,11500,12000,88.00%,32.14%,88.00%,88.00%,88.00%,88.00%,88.00%
56:06.9,3,500,400,11500,12000,90.00%,34.64%,90.00%,90.00%,90.00%,89.90%,88.67%
00:15.6,4,500,400,11500,12000,86.00%,27.67%,86.00%,86.00%,86.00%,85.72%,88.00%
04:22.6,5,500,400,11500,12000,90.00%,23.35%,90.00%,90.00%,90.00%,89.96%,88.40%
08:34.1,1,500,400,12000,12500,94.00%,26.76%,94.00%,94.00%,94.00%,93.94%,94.00%
12:41.0,2,500,400,12000,12500,96.00%,17.37%,96.00%,96.00%,96.00%,95.97%,95.00%
16:49.2,3,500,400,12000,12500,90.00%,23.23%,90.00%,90.00%,90.00%,89.80%,93.33%
