date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
00:00.3,1,500,527,8500,9000,92.00%,24.90%,92.00%,92.00%,92.00%,92.00%,92.00%
07:38.4,2,500,527,8500,9000,87.00%,31.73%,87.00%,87.00%,87.00%,86.78%,89.50%
15:18.2,3,500,527,8500,9000,86.00%,31.75%,86.00%,86.00%,86.00%,85.98%,88.33%
22:52.8,4,500,527,8500,9000,89.00%,30.60%,89.00%,89.00%,89.00%,88.99%,88.50%
30:26.3,5,500,527,8500,9000,88.00%,34.43%,88.00%,88.00%,88.00%,87.96%,88.40%
38:19.9,1,500,533,9000,9500,89.00%,24.49%,89.00%,89.00%,89.00%,89.00%,89.00%
45:49.4,2,500,533,9000,9500,91.00%,26.79%,91.00%,91.00%,91.00%,90.98%,90.00%
53:16.9,3,500,533,9000,9500,86.00%,32.35%,86.00%,86.00%,86.00%,85.95%,88.67%
00:43.2,4,500,533,9000,9500,92.00%,23.02%,92.00%,92.00%,92.00%,91.99%,89.50%
08:09.4,5,500,533,9000,9500,93.00%,20.44%,93.00%,93.00%,93.00%,93.00%,90.20%
15:42.2,1,500,535,9500,10000,83.00%,43.50%,83.00%,83.00%,83.00%,82.61%,83.00%
23:09.5,2,500,535,9500,10000,95.00%,16.34%,95.00%,95.00%,95.00%,95.00%,89.00%
30:35.5,3,500,535,9500,10000,86.00%,30.34%,86.00%,86.00%,86.00%,85.86%,88.00%
38:03.8,4,500,535,9500,10000,95.00%,12.75%,95.00%,95.00%,95.00%,95.00%,89.75%
45:30.1,5,500,535,9500,10000,89.00%,25.17%,89.00%,89.00%,89.00%,88.99%,89.60%
52:51.4,1,500,524,10000,10500,85.00%,45.39%,85.00%,85.00%,85.00%,84.93%,85.00%
00:08.0,2,500,524,10000,10500,84.00%,43.62%,84.00%,84.00%,84.00%,83.77%,84.50%
07:26.7,3,500,524,10000,10500,75.00%,64.29%,75.00%,75.00%,75.00%,74.26%,81.33%
14:42.9,4,500,524,10000,10500,82.00%,46.55%,82.00%,82.00%,82.00%,81.82%,81.50%
22:01.1,5,500,524,10000,10500,83.00%,45.17%,83.00%,83.00%,83.00%,82.49%,81.80%
29:18.8,1,500,520,10500,11000,82.00%,38.52%,82.00%,82.00%,82.00%,81.97%,82.00%
36:33.0,2,500,520,10500,11000,90.00%,23.06%,90.00%,90.00%,90.00%,89.85%,86.00%
43:47.5,3,500,520,10500,11000,92.00%,21.35%,92.00%,92.00%,92.00%,91.92%,88.00%
51:04.8,4,500,520,10500,11000,82.00%,52.09%,82.00%,82.00%,82.00%,81.25%,86.50%
58:18.2,5,500,520,10500,11000,90.00%,21.32%,90.00%,90.00%,90.00%,89.98%,87.20%
05:46.3,1,500,525,11000,11500,80.00%,50.37%,80.00%,80.00%,80.00%,79.93%,80.00%
13:05.2,2,500,525,11000,11500,80.00%,43.67%,80.00%,80.00%,80.00%,77.39%,80.00%
20:26.5,3,500,525,11000,11500,81.00%,36.47%,81.00%,81.00%,81.00%,80.67%,80.33%
27:46.7,4,500,525,11000,11500,86.00%,31.41%,86.00%,86.00%,86.00%,85.29%,81.75%
35:08.2,5,500,525,11000,11500,86.00%,37.27%,86.00%,86.00%,86.00%,84.40%,82.60%
42:30.4,1,500,524,11500,12000,87.00%,28.10%,87.00%,87.00%,87.00%,86.84%,87.00%
49:47.1,2,500,524,11500,12000,88.00%,28.37%,88.00%,88.00%,88.00%,87.82%,87.50%
57:05.4,3,500,524,11500,12000,66.00%,61.89%,66.00%,66.00%,66.00%,64.86%,80.33%
04:27.2,4,500,524,11500,12000,86.00%,29.85%,86.00%,86.00%,86.00%,85.86%,81.75%
11:43.7,5,500,524,11500,12000,88.00%,33.40%,88.00%,88.00%,88.00%,87.92%,83.00%
19:12.8,1,500,532,12000,12500,72.00%,47.08%,72.00%,72.00%,72.00%,69.62%,72.00%
26:36.9,2,500,532,12000,12500,82.00%,40.10%,82.00%,82.00%,82.00%,81.99%,77.00%
34:05.4,3,500,532,12000,12500,82.00%,63.05%,82.00%,82.00%,82.00%,81.88%,78.67%
41:27.5,4,500,532,12000,12500,91.00%,26.86%,91.00%,91.00%,91.00%,91.00%,81.75%
48:52.1,5,500,532,12000,12500,79.00%,39.98%,79.00%,79.00%,79.00%,78.90%,81.20%
56:14.1,1,500,519,12500,13000,75.00%,52.10%,75.00%,75.00%,75.00%,73.85%,75.00%
03:31.7,2,500,519,12500,13000,76.00%,58.56%,76.00%,76.00%,76.00%,74.53%,75.50%
10:46.8,3,500,519,12500,13000,83.00%,44.93%,83.00%,83.00%,83.00%,82.79%,78.00%
18:01.1,4,500,519,12500,13000,85.00%,38.05%,85.00%,85.00%,85.00%,84.99%,79.75%
25:16.5,5,500,519,12500,13000,87.00%,38.73%,87.00%,87.00%,87.00%,86.99%,81.20%
32:28.6,1,500,509,13000,13500,75.00%,44.60%,75.00%,75.00%,75.00%,73.85%,75.00%
39:36.7,2,500,509,13000,13500,75.00%,56.03%,75.00%,75.00%,75.00%,74.69%,75.00%
46:45.5,3,500,509,13000,13500,80.00%,43.30%,80.00%,80.00%,80.00%,78.98%,76.67%
53:59.5,4,500,509,13000,13500,73.00%,87.96%,73.00%,73.00%,73.00%,72.38%,75.75%
01:07.4,5,500,509,13000,13500,79.00%,55.67%,79.00%,79.00%,79.00%,78.90%,76.40%
08:38.0,1,500,530,13500,14000,87.00%,31.18%,87.00%,87.00%,87.00%,86.40%,87.00%
16:21.2,2,500,530,13500,14000,86.00%,45.93%,86.00%,86.00%,86.00%,85.80%,86.50%
24:07.9,3,500,530,13500,14000,78.00%,85.75%,78.00%,78.00%,78.00%,74.29%,83.67%
31:58.9,4,500,530,13500,14000,85.00%,40.25%,85.00%,85.00%,85.00%,84.55%,84.00%
39:35.7,5,500,530,13500,14000,83.00%,35.91%,83.00%,83.00%,83.00%,80.92%,83.80%
47:11.7,1,500,524,14000,14500,86.00%,32.32%,86.00%,86.00%,86.00%,85.98%,86.00%
54:41.7,2,500,524,14000,14500,84.00%,44.13%,84.00%,84.00%,84.00%,83.33%,85.00%
02:36.0,3,500,524,14000,14500,83.00%,38.39%,83.00%,83.00%,83.00%,82.22%,84.33%
10:30.8,4,500,524,14000,14500,87.00%,29.91%,87.00%,87.00%,87.00%,86.61%,85.00%
17:48.7,5,500,524,14000,14500,92.00%,30.79%,92.00%,92.00%,92.00%,91.95%,86.40%
25:19.2,1,500,534,14500,15000,79.00%,40.35%,79.00%,79.00%,79.00%,78.83%,79.00%
32:44.7,2,500,534,14500,15000,81.00%,47.81%,81.00%,81.00%,81.00%,80.56%,80.00%
40:09.5,3,500,534,14500,15000,80.00%,41.50%,80.00%,80.00%,80.00%,79.93%,80.00%
47:38.5,4,500,534,14500,15000,79.00%,46.49%,79.00%,79.00%,79.00%,78.74%,79.75%
55:02.6,5,500,534,14500,15000,74.00%,48.74%,74.00%,74.00%,74.00%,72.68%,78.60%
02:29.6,1,500,529,15000,15500,79.00%,57.17%,79.00%,79.00%,79.00%,78.21%,79.00%
09:54.6,2,500,529,15000,15500,89.00%,32.86%,89.00%,89.00%,89.00%,88.99%,84.00%
17:17.3,3,500,529,15000,15500,86.00%,34.84%,86.00%,86.00%,86.00%,86.00%,84.67%
24:41.6,4,500,529,15000,15500,85.00%,40.41%,85.00%,85.00%,85.00%,84.96%,84.75%
32:04.7,5,500,529,15000,15500,83.00%,78.74%,83.00%,83.00%,83.00%,82.71%,84.40%
39:24.5,1,500,517,15500,16000,72.00%,60.34%,72.00%,72.00%,72.00%,71.82%,72.00%
46:39.6,2,500,517,15500,16000,73.00%,57.12%,73.00%,73.00%,73.00%,72.87%,72.50%
53:53.2,3,500,517,15500,16000,81.00%,48.91%,81.00%,81.00%,81.00%,80.98%,75.33%
01:09.0,4,500,517,15500,16000,80.00%,49.98%,80.00%,80.00%,80.00%,79.17%,76.50%
08:35.4,5,500,517,15500,16000,81.00%,43.39%,81.00%,81.00%,81.00%,80.95%,77.40%
15:58.2,1,500,526,16000,16500,89.00%,32.55%,89.00%,89.00%,89.00%,88.91%,89.00%
23:19.3,2,500,526,16000,16500,86.00%,32.14%,86.00%,86.00%,86.00%,85.53%,87.50%
